2020070810193018530000000000220086039262	,                    	,2020-07-08 13:35:21 ,2020-07-08 13:35:31 ,2020-07-08 13:35:31 ,支付宝网站     ,即时到账交易          ,借呗              ,借呗还款                ,134.07  ,        ,还款成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020070810199318520000000000220012256763	,                    	,2020-07-08 13:16:20 ,2020-07-08 13:16:39 ,2020-07-08 13:16:39 ,支付宝网站     ,即时到账交易          ,借呗              ,借呗还款                ,81.10   ,        ,还款成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020070822001471221428922661	,20070810100000000001095173968056	,2020-07-08 11:21:34 ,2020-07-08 11:21:34 ,2020-07-08 11:21:34 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,美团点评            ,美团订单-20070810100000000001095173968056,14.50   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020070810193018530000000000220085923180	,                    	,2020-07-08 10:06:35 ,2020-07-08 10:06:43 ,2020-07-08 10:06:43 ,支付宝网站     ,即时到账交易          ,借呗              ,借呗还款                ,3766.00 ,        ,还款成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020070822001471221429119653	,45941691691802931871223	,2020-07-08 08:46:10 ,2020-07-08 08:46:15 ,2020-07-08 08:46:15 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,恛憶              ,商品                  ,5.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020070722001171221428673973	,T200P1106778400306542514	,2020-07-07 22:37:47 ,2020-07-07 22:37:56 ,2020-07-15 10:17:16 ,淘宝        ,支付宝担保交易         ,天猫超市            ,绿伞除菌洁厕剂洁厕液500g*2瓶厕所除臭马桶清洁剂洁厕灵卫生间 等多件,3.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020070722001171221429314320	,T200P1106770560131542514	,2020-07-07 22:31:52 ,2020-07-07 22:32:10 ,2020-07-07 22:32:11 ,淘宝        ,支付宝担保交易         ,天猫优购            ,天猫超市卡398元（88渠道专用面额） ,398.00  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020070722001471221428340541	,20070710100000000001043651108056	,2020-07-07 11:16:56 ,2020-07-07 11:16:57 ,2020-07-07 11:16:57 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,美团点评            ,美团订单-20070710100000000001043651108056,65.88   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020070722001471221427887464	,45940835931802931871223	,2020-07-07 08:59:54 ,2020-07-07 09:00:03 ,2020-07-07 09:00:03 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,恛憶              ,商品                  ,5.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020070622001471221427771167	,20070610100000000000991369538056	,2020-07-06 11:19:23 ,2020-07-06 11:19:23 ,2020-07-06 11:19:23 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,美团点评            ,美团订单-20070610100000000000991369538056,13.90   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020070622001471221428002945	,1093999020342291616 	,2020-07-06 09:30:20 ,2020-07-06 09:30:21 ,2020-07-06 09:31:02 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,武汉市哈哈便利科技有限公司   ,新美汁源果粒橙420毫升 x 1    ,4.99    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020070622001471221427461475	,45939963262802931871223	,2020-07-06 08:45:27 ,2020-07-06 08:45:33 ,2020-07-06 08:45:33 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,恛憶              ,商品                  ,5.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200706351784839221 	,                    	,2020-07-06 02:27:42 ,                    ,2020-07-06 02:27:42 ,支付宝网站     ,即时到账交易          ,国泰基金管理有限公司      ,余额宝-2020.07.05-收益发放 ,0.01    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
------------------------------------------------------------------------------------
共97笔记录
已收入:6笔,2634.61元
待收入:0笔,0.00元
已支出:82笔,5991.07元
待支出:0笔,0.00元
导出时间:[2020-08-06 08:35:39]    用户:李博
